time	V(15V_0mH_Ea,15V_0mH_Eb)	V(15V_0mH_Ea,15V_0mH_Ec)	V(15V_0mH_Eb,15V_0mH_Ec)	V(15V_4.33mH_Ea,15V_4.33mH_Eb)	V(15V_4.33mH_Ea,15V_4.33mH_Ec)	V(15V_4.33mH_Eb,15V_4.33mH_Ec)	V(15V_8.66mH_Ea,15V_8.66mH_Eb)	V(15V_8.66mH_Ea,15V_8.66mH_Ec)	V(15V_8.66mH_Eb,15V_8.66mH_Ec)	V(20V_0mH_Ea,20V_0mH_Eb)	V(20V_0mH_Ea,20V_0mH_Ec)	V(20V_0mH_Eb,20V_0mH_Ec)	V(20V_4.33mH_Ea,20V_4.33mH_Eb)	V(20V_4.33mH_Ea,20V_4.33mH_Ec)	V(20V_4.33mH_Eb,20V_4.33mH_Ec)	V(20V_8.66mH_Ea,20V_8.66mH_Eb)	V(20V_8.66mH_Ea,20V_8.66mH_Ec)	V(20V_8.66mH_Eb,20V_8.66mH_Ec)	V(25V_0mH_Ea,25V_0mH_Eb)	V(25V_0mH_Ea,25V_0mH_Ec)	V(25V_0mH_Eb,25V_0mH_Ec)	V(25V_4.33mH_Ea,25V_4.33mH_Eb)	V(25V_4.33mH_Ea,25V_4.33mH_Ec)	V(25V_4.33mH_Eb,25V_4.33mH_Ec)	V(25V_8.66mH_Ea,25V_8.66mH_Eb)	V(25V_8.66mH_Ea,25V_8.66mH_Ec)	V(25V_8.66mH_Eb,25V_8.66mH_Ec)	V(30V_4.33mH_Ea,30V_4.33mH_Eb)	V(30V_4.33mH_Ea,30V_4.33mH_Ec)	V(30V_4.33mH_Eb,30V_4.33mH_Ec)	V(30V_8.66mH_Ea,30V_8.66mH_Eb)	V(30V_8.66mH_Ea,30V_8.66mH_Ec)	V(30V_8.66mH_Eb,30V_8.66mH_Ec)	V(30V_Ea,30V_Eb)	V(30V_Ea,30V_Ec)	V(30V_Eb,30V_Ec)	I(15v_0mh_l1)	I(15v_0mh_l2)	I(15v_0mh_l3)	I(15v_4.33mh_l1)	I(15v_4.33mh_l2)	I(15v_4.33mh_l3)	I(15v_8.66mh_l1)	I(15v_8.66mh_l2)	I(15v_8.66mh_l3)	I(20v_0mh_l1)	I(20v_0mh_l2)	I(20v_0mh_l3)	I(20v_4.33mh_l1)	I(20v_4.33mh_l2)	I(20v_4.33mh_l3)	I(20v_8.66mh_l1)	I(20v_8.66mh_l2)	I(20v_8.66mh_l3)	I(25v_0mh_l1)	I(25v_0mh_l2)	I(25v_0mh_l3)	I(25v_4.33mh_l1)	I(25v_4.33mh_l2)	I(25v_4.33mh_l3)	I(25v_8.66mh_l1)	I(25v_8.66mh_l2)	I(25v_8.66mh_l3)	I(30v_0mh_l1)	I(30v_0mh_l2)	I(30v_0mh_l3)	I(30v_4.33mh_l1)	I(30v_4.33mh_l2)	I(30v_4.33mh_l3)	I(30v_8.66mh_l1)	I(30v_8.66mh_l2)	I(30v_8.66mh_l3)
8.037109374999721e-002	-1.059391e+001	1.464303e+001	2.523693e+001	-1.051741e+001	1.467176e+001	2.518917e+001	-1.044162e+001	1.471168e+001	2.515330e+001	-1.412521e+001	1.952403e+001	3.364924e+001	-1.402321e+001	1.956235e+001	3.358556e+001	-1.392216e+001	1.961557e+001	3.353773e+001	-1.765651e+001	2.440504e+001	4.206156e+001	-1.752902e+001	2.445294e+001	4.198195e+001	-1.740270e+001	2.451946e+001	4.192216e+001	-2.103482e+001	2.934352e+001	5.037834e+001	-2.088324e+001	2.942336e+001	5.030660e+001	-2.118782e+001	2.928605e+001	5.047387e+001	-8.998039e-002	-7.962409e-001	8.862213e-001	-4.337030e-003	-8.377553e-001	8.420923e-001	7.817297e-002	-8.651919e-001	7.870189e-001	-1.199738e-001	-1.061655e+000	1.181628e+000	-5.782706e-003	-1.117007e+000	1.122790e+000	1.042306e-001	-1.153589e+000	1.049358e+000	-1.499673e-001	-1.327068e+000	1.477036e+000	-7.228384e-003	-1.396259e+000	1.403487e+000	1.302883e-001	-1.441986e+000	1.311698e+000	-1.799608e-001	-1.592482e+000	1.772443e+000	-8.674060e-003	-1.675511e+000	1.684185e+000	1.563459e-001	-1.730384e+000	1.574038e+000
8.076171874999719e-002	-7.695767e+000	1.706521e+001	2.476097e+001	-7.621189e+000	1.708494e+001	2.470613e+001	-7.545685e+000	1.711667e+001	2.466235e+001	-1.026102e+001	2.275361e+001	3.301463e+001	-1.016158e+001	2.277993e+001	3.294151e+001	-1.006091e+001	2.282223e+001	3.288314e+001	-1.282628e+001	2.844201e+001	4.126829e+001	-1.270198e+001	2.847491e+001	4.117689e+001	-1.257614e+001	2.852778e+001	4.110392e+001	-1.524238e+001	3.416989e+001	4.941227e+001	-1.509137e+001	3.423334e+001	4.932471e+001	-1.539153e+001	3.413041e+001	4.952195e+001	-2.082097e-001	-7.212609e-001	9.294707e-001	-1.230257e-001	-7.716345e-001	8.946602e-001	-3.918299e-002	-8.085883e-001	8.477713e-001	-2.776130e-001	-9.616812e-001	1.239294e+000	-1.640342e-001	-1.028846e+000	1.192880e+000	-5.224399e-002	-1.078118e+000	1.130362e+000	-3.470162e-001	-1.202101e+000	1.549118e+000	-2.050428e-001	-1.286058e+000	1.491100e+000	-6.530499e-002	-1.347647e+000	1.412952e+000	-4.164195e-001	-1.442522e+000	1.858941e+000	-2.460514e-001	-1.543269e+000	1.789320e+000	-7.836598e-002	-1.617177e+000	1.695543e+000
8.115234374999716e-002	-4.681875e+000	1.923071e+001	2.391258e+001	-4.610337e+000	1.924115e+001	2.385149e+001	-4.536253e+000	1.926421e+001	2.380046e+001	-6.242500e+000	2.564095e+001	3.188345e+001	-6.147117e+000	2.565487e+001	3.180199e+001	-6.048338e+000	2.568561e+001	3.173395e+001	-7.803125e+000	3.205118e+001	3.985431e+001	-7.683895e+000	3.206859e+001	3.975248e+001	-7.560424e+000	3.210701e+001	3.966744e+001	-9.220675e+000	3.848231e+001	4.770298e+001	-9.072507e+000	3.852842e+001	4.760093e+001	-9.363750e+000	3.846142e+001	4.782517e+001	-3.233075e-001	-6.354324e-001	9.587399e-001	-2.398639e-001	-6.939077e-001	9.337716e-001	-1.559496e-001	-7.398229e-001	8.957725e-001	-4.310766e-001	-8.472432e-001	1.278320e+000	-3.198186e-001	-9.252103e-001	1.245029e+000	-2.079328e-001	-9.864305e-001	1.194363e+000	-5.388458e-001	-1.059054e+000	1.597900e+000	-3.997732e-001	-1.156513e+000	1.556286e+000	-2.599160e-001	-1.233038e+000	1.492954e+000	-6.466149e-001	-1.270865e+000	1.917480e+000	-4.797278e-001	-1.387815e+000	1.867543e+000	-3.118992e-001	-1.479646e+000	1.791545e+000
8.154296874999714e-002	-1.597563e+000	2.110697e+001	2.270453e+001	-1.530144e+000	2.110796e+001	2.263810e+001	-1.458593e+000	2.112200e+001	2.258059e+001	-2.130084e+000	2.814262e+001	3.027271e+001	-2.040191e+000	2.814394e+001	3.018413e+001	-1.944792e+000	2.816266e+001	3.010745e+001	-2.662604e+000	3.517828e+001	3.784088e+001	-2.550239e+000	3.517993e+001	3.773017e+001	-2.430989e+000	3.520333e+001	3.763432e+001	-3.060287e+000	4.221592e+001	4.527620e+001	-2.917187e+000	4.224400e+001	4.516118e+001	-3.195126e+000	4.221393e+001	4.540906e+001	-4.335423e-001	-5.400465e-001	9.735888e-001	-3.530944e-001	-6.057439e-001	9.588383e-001	-2.703706e-001	-6.599299e-001	9.303005e-001	-5.780564e-001	-7.200620e-001	1.298118e+000	-4.707925e-001	-8.076585e-001	1.278451e+000	-3.604941e-001	-8.799065e-001	1.240401e+000	-7.225705e-001	-9.000775e-001	1.622648e+000	-5.884906e-001	-1.009573e+000	1.598064e+000	-4.506176e-001	-1.099883e+000	1.550501e+000	-8.670846e-001	-1.080093e+000	1.947178e+000	-7.061887e-001	-1.211488e+000	1.917677e+000	-5.407412e-001	-1.319860e+000	1.860601e+000
8.193359374999712e-002	1.510777e+000	2.266575e+001	2.115498e+001	1.573067e+000	2.265728e+001	2.108421e+001	1.641006e+000	2.266209e+001	2.102109e+001	2.014370e+000	3.022100e+001	2.820663e+001	2.097423e+000	3.020971e+001	2.811228e+001	2.188007e+000	3.021612e+001	2.802811e+001	2.517962e+000	3.777626e+001	3.525829e+001	2.621777e+000	3.776213e+001	3.514036e+001	2.735008e+000	3.777015e+001	3.503514e+001	3.146133e+000	4.531456e+001	4.216843e+001	3.282011e+000	4.532418e+001	4.204217e+001	3.021555e+000	4.533151e+001	4.230995e+001	-5.372563e-001	-4.365377e-001	9.737940e-001	-4.610140e-001	-5.084691e-001	9.694831e-001	-3.807250e-001	-5.701109e-001	9.508358e-001	-7.163417e-001	-5.820503e-001	1.298392e+000	-6.146853e-001	-6.779588e-001	1.292644e+000	-5.076333e-001	-7.601478e-001	1.267781e+000	-8.954271e-001	-7.275629e-001	1.622990e+000	-7.683566e-001	-8.474485e-001	1.615805e+000	-6.345416e-001	-9.501848e-001	1.584726e+000	-1.074513e+000	-8.730755e-001	1.947588e+000	-9.220279e-001	-1.016938e+000	1.938966e+000	-7.614499e-001	-1.140222e+000	1.901672e+000
8.232421874999710e-002	4.596395e+000	2.388363e+001	1.928723e+001	4.652615e+000	2.386581e+001	1.921320e+001	4.715921e+000	2.386133e+001	1.914540e+001	6.128527e+000	3.184484e+001	2.571631e+001	6.203487e+000	3.182108e+001	2.561760e+001	6.287897e+000	3.181510e+001	2.552721e+001	7.660659e+000	3.980605e+001	3.214539e+001	7.754358e+000	3.977636e+001	3.202200e+001	7.859870e+000	3.976888e+001	3.190901e+001	9.305229e+000	4.773163e+001	3.842640e+001	9.431843e+000	4.772265e+001	3.829081e+001	9.192791e+000	4.776726e+001	3.857447e+001	-6.328894e-001	-3.264630e-001	9.593524e-001	-5.619995e-001	-4.035465e-001	9.655460e-001	-4.853529e-001	-4.717169e-001	9.570697e-001	-8.438525e-001	-4.352841e-001	1.279137e+000	-7.493327e-001	-5.380620e-001	1.287395e+000	-6.471372e-001	-6.289558e-001	1.276093e+000	-1.054816e+000	-5.441051e-001	1.598921e+000	-9.366658e-001	-6.725774e-001	1.609243e+000	-8.089215e-001	-7.861947e-001	1.595116e+000	-1.265779e+000	-6.529261e-001	1.918705e+000	-1.123999e+000	-8.070929e-001	1.931092e+000	-9.707057e-001	-9.434337e-001	1.914139e+000
8.271484374999708e-002	7.612879e+000	2.474227e+001	1.712939e+001	7.662184e+000	2.471538e+001	1.705320e+001	7.719907e+000	2.470167e+001	1.698176e+001	1.015050e+001	3.298969e+001	2.283919e+001	1.021625e+001	3.295385e+001	2.273760e+001	1.029321e+001	3.293555e+001	2.264235e+001	1.268813e+001	4.123712e+001	2.854899e+001	1.277031e+001	4.119231e+001	2.842200e+001	1.286651e+001	4.116944e+001	2.830293e+001	1.532437e+001	4.943077e+001	3.410640e+001	1.543981e+001	4.940333e+001	3.396352e+001	1.522576e+001	4.948454e+001	3.425878e+001	-7.190033e-001	-2.114781e-001	9.304813e-001	-6.545320e-001	-2.925541e-001	9.470861e-001	-5.826806e-001	-3.662278e-001	9.489084e-001	-9.586711e-001	-2.819707e-001	1.240642e+000	-8.727093e-001	-3.900722e-001	1.262782e+000	-7.769075e-001	-4.883037e-001	1.265211e+000	-1.198339e+000	-3.524634e-001	1.550802e+000	-1.090887e+000	-4.875902e-001	1.578477e+000	-9.711344e-001	-6.103796e-001	1.581514e+000	-1.438007e+000	-4.229561e-001	1.860963e+000	-1.309064e+000	-5.851082e-001	1.894172e+000	-1.165361e+000	-7.324556e-001	1.897817e+000
8.310546874999705e-002	1.051486e+001	2.522876e+001	1.471391e+001	1.055651e+001	2.519321e+001	1.463670e+001	1.060778e+001	2.517047e+001	1.456269e+001	1.401981e+001	3.363835e+001	1.961854e+001	1.407534e+001	3.359095e+001	1.951561e+001	1.414370e+001	3.356062e+001	1.941692e+001	1.752476e+001	4.204794e+001	2.452318e+001	1.759418e+001	4.198869e+001	2.439451e+001	1.767963e+001	4.195078e+001	2.427115e+001	2.111301e+001	5.038642e+001	2.927341e+001	2.121555e+001	5.034094e+001	2.912538e+001	2.102971e+001	5.045753e+001	2.942782e+001	-7.943027e-001	-9.331223e-002	8.876150e-001	-7.372198e-001	-1.771615e-001	9.143812e-001	-6.712443e-001	-2.552303e-001	9.264746e-001	-1.059070e+000	-1.244163e-001	1.183487e+000	-9.829596e-001	-2.362153e-001	1.219175e+000	-8.949924e-001	-3.403071e-001	1.235299e+000	-1.323838e+000	-1.555204e-001	1.479358e+000	-1.228700e+000	-2.952691e-001	1.523969e+000	-1.118741e+000	-4.253838e-001	1.544124e+000	-1.588605e+000	-1.866245e-001	1.775230e+000	-1.474440e+000	-3.543229e-001	1.828762e+000	-1.342489e+000	-5.104606e-001	1.852949e+000
8.349609374999703e-002	1.325868e+001	2.533580e+001	1.207711e+001	1.329205e+001	2.529211e+001	1.200006e+001	1.333610e+001	2.526068e+001	1.192459e+001	1.767824e+001	3.378106e+001	1.610282e+001	1.772273e+001	3.372281e+001	1.600008e+001	1.778146e+001	3.368091e+001	1.589945e+001	2.209780e+001	4.222633e+001	2.012852e+001	2.215342e+001	4.215352e+001	2.000010e+001	2.222683e+001	4.210114e+001	1.987431e+001	2.658410e+001	5.058422e+001	2.400012e+001	2.667219e+001	5.052137e+001	2.384917e+001	2.651736e+001	5.067159e+001	2.415423e+001	-8.576550e-001	2.625709e-002	8.313980e-001	-8.088191e-001	-5.910416e-002	8.679231e-001	-7.497119e-001	-1.403939e-001	8.901058e-001	-1.143540e+000	3.500945e-002	1.108531e+000	-1.078425e+000	-7.880555e-002	1.157231e+000	-9.996158e-001	-1.871919e-001	1.186808e+000	-1.429425e+000	4.376181e-002	1.385663e+000	-1.348032e+000	-9.850694e-002	1.446539e+000	-1.249520e+000	-2.339899e-001	1.483510e+000	-1.715310e+000	5.251417e-002	1.662796e+000	-1.617638e+000	-1.182083e-001	1.735846e+000	-1.499424e+000	-2.807879e-001	1.780212e+000
8.388671874999701e-002	1.580308e+001	2.506175e+001	9.258668e+000	1.582767e+001	2.501059e+001	9.182924e+000	1.586383e+001	2.497096e+001	9.107126e+000	2.107078e+001	3.341567e+001	1.234489e+001	2.110356e+001	3.334746e+001	1.224390e+001	2.115177e+001	3.329461e+001	1.214283e+001	2.633848e+001	4.176959e+001	1.543111e+001	2.637945e+001	4.168432e+001	1.530487e+001	2.643971e+001	4.161826e+001	1.517854e+001	3.165534e+001	5.002118e+001	1.836585e+001	3.172766e+001	4.994191e+001	1.821425e+001	3.160617e+001	5.012351e+001	1.851734e+001	-9.081075e-001	1.454315e-001	7.626760e-001	-8.682529e-001	5.984213e-002	8.084108e-001	-8.169031e-001	-2.344590e-002	8.403490e-001	-1.210810e+000	1.939086e-001	1.016901e+000	-1.157670e+000	7.978951e-002	1.077881e+000	-1.089204e+000	-3.126119e-002	1.120465e+000	-1.513512e+000	2.423858e-001	1.271127e+000	-1.447088e+000	9.973688e-002	1.347351e+000	-1.361505e+000	-3.907649e-002	1.400582e+000	-1.816215e+000	2.908629e-001	1.525352e+000	-1.736506e+000	1.196843e-001	1.616822e+000	-1.633806e+000	-4.689179e-002	1.680698e+000
8.427734374999699e-002	1.810979e+001	2.441076e+001	6.300964e+000	1.812522e+001	2.435289e+001	6.227667e+000	1.815295e+001	2.430564e+001	6.152686e+000	2.414639e+001	3.254768e+001	8.401285e+000	2.416697e+001	3.247052e+001	8.303556e+000	2.420394e+001	3.240752e+001	8.203580e+000	3.018299e+001	4.068460e+001	1.050161e+001	3.020871e+001	4.058815e+001	1.037945e+001	3.025492e+001	4.050940e+001	1.025448e+001	3.625045e+001	4.870578e+001	1.245533e+001	3.630591e+001	4.861128e+001	1.230537e+001	3.621959e+001	4.882152e+001	1.260193e+001	-9.449011e-001	2.624184e-001	6.824827e-001	-9.146274e-001	1.778883e-001	7.367391e-001	-8.718072e-001	9.385478e-002	7.779524e-001	-1.259868e+000	3.498912e-001	9.099770e-001	-1.219503e+000	2.371845e-001	9.823188e-001	-1.162410e+000	1.251397e-001	1.037270e+000	-1.574835e+000	4.373641e-001	1.137471e+000	-1.524379e+000	2.964806e-001	1.227898e+000	-1.453012e+000	1.564246e-001	1.296587e+000	-1.889802e+000	5.248369e-001	1.364965e+000	-1.829255e+000	3.557767e-001	1.473478e+000	-1.743614e+000	1.877096e-001	1.555905e+000
8.466796874999696e-002	2.014412e+001	2.339260e+001	3.248487e+000	2.015016e+001	2.332890e+001	3.178741e+000	2.016904e+001	2.327474e+001	3.105703e+000	2.685882e+001	3.119014e+001	4.331316e+000	2.686688e+001	3.110520e+001	4.238321e+000	2.689206e+001	3.103299e+001	4.140937e+000	3.357353e+001	3.898767e+001	5.414145e+000	3.358360e+001	3.888150e+001	5.297901e+000	3.361507e+001	3.879124e+001	5.176171e+000	4.030032e+001	4.665780e+001	6.357482e+000	4.033808e+001	4.654949e+001	6.211406e+000	4.028823e+001	4.678521e+001	6.496975e+000	-9.674826e-001	3.754584e-001	5.920242e-001	-9.472451e-001	2.932589e-001	6.539862e-001	-9.135987e-001	2.097438e-001	7.038549e-001	-1.289977e+000	5.006112e-001	7.893656e-001	-1.262994e+000	3.910119e-001	8.719816e-001	-1.218132e+000	2.796584e-001	9.384732e-001	-1.612471e+000	6.257640e-001	9.867070e-001	-1.578742e+000	4.887649e-001	1.089977e+000	-1.522664e+000	3.495730e-001	1.173091e+000	-1.934965e+000	7.509168e-001	1.184048e+000	-1.894490e+000	5.865179e-001	1.307972e+000	-1.827197e+000	4.194876e-001	1.407710e+000
8.505859374999694e-002	2.187545e+001	2.202260e+001	1.471505e-001	2.187202e+001	2.195402e+001	8.200312e-002	2.188177e+001	2.189378e+001	1.200771e-002	2.916727e+001	2.936347e+001	1.961994e-001	2.916269e+001	2.927203e+001	1.093378e-001	2.917569e+001	2.919170e+001	1.600933e-002	3.645908e+001	3.670433e+001	2.452507e-001	3.645336e+001	3.659003e+001	1.366720e-001	3.646961e+001	3.648963e+001	2.001286e-002	4.374403e+001	4.390804e+001	1.640062e-001	4.376354e+001	4.378755e+001	2.401543e-002	4.375090e+001	4.404520e+001	2.943010e-001	-9.755123e-001	4.828511e-001	4.926611e-001	-9.656154e-001	4.042187e-001	5.613967e-001	-9.416487e-001	3.224781e-001	6.191706e-001	-1.300683e+000	6.438015e-001	6.568815e-001	-1.287487e+000	5.389583e-001	7.485290e-001	-1.255532e+000	4.299708e-001	8.255608e-001	-1.625854e+000	8.047519e-001	8.211018e-001	-1.609359e+000	6.736978e-001	9.356612e-001	-1.569414e+000	5.374634e-001	1.031951e+000	-1.951025e+000	9.657022e-001	9.853222e-001	-1.931231e+000	8.084373e-001	1.122793e+000	-1.883297e+000	6.449562e-001	1.238341e+000
8.544921874999692e-002	2.327776e+001	2.032136e+001	-2.956400e+000	2.326490e+001	2.024893e+001	-3.015968e+000	2.326537e+001	2.018351e+001	-3.081868e+000	3.103701e+001	2.709514e+001	-3.941867e+000	3.101987e+001	2.699858e+001	-4.021290e+000	3.102050e+001	2.691134e+001	-4.109158e+000	3.879626e+001	3.386893e+001	-4.927333e+000	3.877483e+001	3.374822e+001	-5.026613e+000	3.877562e+001	3.363917e+001	-5.136448e+000	4.652980e+001	4.049786e+001	-6.031936e+000	4.653075e+001	4.036701e+001	-6.163736e+000	4.655552e+001	4.064271e+001	-5.912801e+000	-9.688692e-001	5.829813e-001	3.858880e-001	-9.694619e-001	5.090985e-001	4.603633e-001	-9.555355e-001	4.303620e-001	5.251735e-001	-1.291826e+000	7.773083e-001	5.145172e-001	-1.292616e+000	6.787981e-001	6.138178e-001	-1.274047e+000	5.738160e-001	7.002313e-001	-1.614782e+000	9.716355e-001	6.431466e-001	-1.615770e+000	8.484976e-001	7.672722e-001	-1.592559e+000	7.172700e-001	8.752891e-001	-1.937738e+000	1.165963e+000	7.717759e-001	-1.938924e+000	1.018197e+000	9.207267e-001	-1.911071e+000	8.607240e-001	1.050347e+000
8.583984374999690e-002	2.432995e+001	1.831446e+001	-6.015483e+000	2.430786e+001	1.823928e+001	-6.068575e+000	2.429905e+001	1.816966e+001	-6.129390e+000	3.243993e+001	2.441928e+001	-8.020645e+000	3.241048e+001	2.431904e+001	-8.091434e+000	3.239873e+001	2.422621e+001	-8.172521e+000	4.054991e+001	3.052410e+001	-1.002581e+001	4.051309e+001	3.039880e+001	-1.011429e+001	4.049841e+001	3.028276e+001	-1.021565e+001	4.861571e+001	3.647856e+001	-1.213715e+001	4.859809e+001	3.633931e+001	-1.225878e+001	4.865989e+001	3.662893e+001	-1.203097e+001	-9.476535e-001	6.743429e-001	2.733107e-001	-9.587268e-001	6.063211e-001	3.524056e-001	-9.550501e-001	5.317729e-001	4.232772e-001	-1.263538e+000	8.991238e-001	3.644142e-001	-1.278302e+000	8.084282e-001	4.698742e-001	-1.273400e+000	7.090304e-001	5.643697e-001	-1.579422e+000	1.123905e+000	4.555178e-001	-1.597878e+000	1.010535e+000	5.873427e-001	-1.591750e+000	8.862880e-001	7.054621e-001	-1.895307e+000	1.348686e+000	5.466213e-001	-1.917454e+000	1.212642e+000	7.048113e-001	-1.910100e+000	1.063546e+000	8.465545e-001
8.623046874999688e-002	2.501619e+001	1.603210e+001	-8.984088e+000	2.498520e+001	1.595529e+001	-9.029907e+000	2.496724e+001	1.588252e+001	-9.084721e+000	3.335492e+001	2.137614e+001	-1.197878e+001	3.331360e+001	2.127373e+001	-1.203988e+001	3.328965e+001	2.117669e+001	-1.211296e+001	4.169365e+001	2.672017e+001	-1.497348e+001	4.164200e+001	2.659216e+001	-1.504984e+001	4.161206e+001	2.647086e+001	-1.514120e+001	4.997040e+001	3.191059e+001	-1.805981e+001	4.993447e+001	3.176503e+001	-1.816944e+001	5.003238e+001	3.206420e+001	-1.796818e+001	-9.121842e-001	7.555617e-001	1.566225e-001	-9.335715e-001	6.944241e-001	2.391475e-001	-9.401999e-001	6.251853e-001	3.150145e-001	-1.216246e+000	1.007416e+000	2.088300e-001	-1.244762e+000	9.258988e-001	3.188633e-001	-1.253600e+000	8.335804e-001	4.200194e-001	-1.520307e+000	1.259270e+000	2.610375e-001	-1.555953e+000	1.157373e+000	3.985791e-001	-1.567000e+000	1.041976e+000	5.250242e-001	-1.824368e+000	1.511123e+000	3.132451e-001	-1.867143e+000	1.388848e+000	4.782949e-001	-1.880400e+000	1.250371e+000	6.300291e-001
8.662109374999685e-002	2.532617e+001	1.350860e+001	-1.181756e+001	2.528674e+001	1.343132e+001	-1.185542e+001	2.525990e+001	1.335649e+001	-1.190341e+001	3.376822e+001	1.801147e+001	-1.575675e+001	3.371566e+001	1.790843e+001	-1.580723e+001	3.367986e+001	1.780865e+001	-1.587121e+001	4.221028e+001	2.251434e+001	-1.969594e+001	4.214457e+001	2.238554e+001	-1.975903e+001	4.209983e+001	2.226082e+001	-1.983901e+001	5.057349e+001	2.686265e+001	-2.371084e+001	5.051980e+001	2.671298e+001	-2.380682e+001	5.065233e+001	2.701721e+001	-2.363513e+001	-8.629949e-001	8.254162e-001	3.757864e-002	-8.943745e-001	7.720822e-001	1.222923e-001	-9.112082e-001	7.091945e-001	2.020137e-001	-1.150660e+000	1.100555e+000	5.010486e-002	-1.192499e+000	1.029443e+000	1.630563e-001	-1.214944e+000	9.455926e-001	2.693516e-001	-1.438325e+000	1.375694e+000	6.263107e-002	-1.490624e+000	1.286804e+000	2.038204e-001	-1.518680e+000	1.181991e+000	3.366895e-001	-1.725990e+000	1.650832e+000	7.515728e-002	-1.788749e+000	1.544164e+000	2.445845e-001	-1.822416e+000	1.418389e+000	4.040274e-001
8.701171874999683e-002	2.525521e+001	1.078192e+001	-1.447329e+001	2.520795e+001	1.070534e+001	-1.450262e+001	2.517263e+001	1.062957e+001	-1.454306e+001	3.367362e+001	1.437590e+001	-1.929772e+001	3.361060e+001	1.427378e+001	-1.933682e+001	3.356350e+001	1.417276e+001	-1.939074e+001	4.209202e+001	1.796987e+001	-2.412215e+001	4.201325e+001	1.784223e+001	-2.417102e+001	4.195438e+001	1.771595e+001	-2.423843e+001	5.041590e+001	2.141067e+001	-2.900523e+001	5.034525e+001	2.125914e+001	-2.908611e+001	5.051043e+001	2.156384e+001	-2.894659e+001	-8.008252e-001	8.828557e-001	-8.203046e-002	-8.417252e-001	8.381276e-001	3.597679e-003	-8.685111e-001	7.825367e-001	8.597439e-002	-1.067767e+000	1.177141e+000	-1.093739e-001	-1.122300e+000	1.117503e+000	4.796905e-003	-1.158015e+000	1.043382e+000	1.146325e-001	-1.334709e+000	1.471426e+000	-1.367174e-001	-1.402875e+000	1.396879e+000	5.996130e-003	-1.447518e+000	1.304228e+000	1.432906e-001	-1.601650e+000	1.765711e+000	-1.640609e-001	-1.683450e+000	1.676255e+000	7.195357e-003	-1.737022e+000	1.565073e+000	1.719488e-001
8.740234374999681e-002	2.480440e+001	7.893070e+000	-1.691133e+001	2.475001e+001	7.818328e+000	-1.693168e+001	2.470674e+001	7.742771e+000	-1.696397e+001	3.307253e+001	1.052409e+001	-2.254844e+001	3.300001e+001	1.042444e+001	-2.257557e+001	3.294231e+001	1.032369e+001	-2.261862e+001	4.134067e+001	1.315512e+001	-2.818555e+001	4.125001e+001	1.303055e+001	-2.821946e+001	4.117789e+001	1.290462e+001	-2.827327e+001	4.950001e+001	1.563666e+001	-3.386336e+001	4.941347e+001	1.548554e+001	-3.392793e+001	4.960880e+001	1.578614e+001	-3.382266e+001	-7.266105e-001	9.270162e-001	-2.004057e-001	-7.764156e-001	8.915666e-001	-1.151510e-001	-8.127507e-001	8.441088e-001	-3.135806e-002	-9.688139e-001	1.236022e+000	-2.672077e-001	-1.035221e+000	1.188756e+000	-1.535347e-001	-1.083668e+000	1.125478e+000	-4.181074e-002	-1.211017e+000	1.545027e+000	-3.340096e-001	-1.294026e+000	1.485944e+000	-1.919184e-001	-1.354585e+000	1.406848e+000	-5.226343e-002	-1.453221e+000	1.854032e+000	-4.008115e-001	-1.552831e+000	1.783133e+000	-2.303020e-001	-1.625501e+000	1.688218e+000	-6.271611e-002
8.779296874999679e-002	2.398050e+001	4.885501e+000	-1.909500e+001	2.391980e+001	4.813726e+000	-1.910607e+001	2.386923e+001	4.739513e+000	-1.912972e+001	3.197401e+001	6.514000e+000	-2.546001e+001	3.189307e+001	6.418302e+000	-2.547476e+001	3.182564e+001	6.319351e+000	-2.550629e+001	3.996751e+001	8.142500e+000	-3.182501e+001	3.986633e+001	8.022877e+000	-3.184346e+001	3.978205e+001	7.899188e+000	-3.188286e+001	4.783960e+001	9.627452e+000	-3.821215e+001	4.773846e+001	9.479026e+000	-3.825944e+001	4.796101e+001	9.771002e+000	-3.819001e+001	-6.414668e-001	9.572335e-001	-3.157667e-001	-6.994280e-001	9.315958e-001	-2.321677e-001	-7.447659e-001	8.929847e-001	-1.482189e-001	-8.552890e-001	1.276311e+000	-4.210223e-001	-9.325707e-001	1.242128e+000	-3.095570e-001	-9.930211e-001	1.190646e+000	-1.976251e-001	-1.069111e+000	1.595389e+000	-5.262779e-001	-1.165713e+000	1.552660e+000	-3.869462e-001	-1.241276e+000	1.488308e+000	-2.470314e-001	-1.282934e+000	1.914467e+000	-6.315334e-001	-1.398856e+000	1.863192e+000	-4.643355e-001	-1.489532e+000	1.785969e+000	-2.964377e-001
